id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
453121219,75042247,674,69938,223.692,2006440,26342,0.00319844,0.376648,0.376648,0.250194,11549
416533007,69236807,674,10213.1,172.501,818672,24838.6,0.0168902,2.43204,0,0,11550
442180348,72119628,674,69938,314.925,3185520,41545.7,0.00450292,0.594037,0.594037,1.27479,11550
260045795,77674598,674,34969,594.516,1026290,76085,0.0170012,2.17578,0,0,11551
260062809,77674514,674,34969,235.094,942269,30239.5,0.00672292,0.864751,0,0,11551
260200227,77674580,674,34969,68.6142,773961,7654.13,0.00196214,0.218883,0,0,11551
260243173,77674612,674,34969,92.6092,805626,10599.1,0.00264832,0.303099,0,0,11551
260886358,78213365,674,34969,24.7673,799975,2808.07,0.000708264,0.0803018,0,0,11551
260915908,78213367,674,34969,36.6006,797499,4340.55,0.00104666,0.124126,0,0,11551
260920189,78213371,674,34969,89.1842,885336,9725.05,0.00255038,0.278105,0,0,11551
260920379,78213369,674,34969,66.8225,1025970,7330.21,0.00191091,0.20962,0,0,11551
260927730,78213373,674,34969,50.7964,762063,5136.39,0.00145261,0.146884,0,0,11551
262050035,80205963,674,34969,40.676,695531,5005.57,0.0011632,0.143143,0,0,11551
262050204,80205965,674,34969,34.9398,608201,3669.91,0.000999165,0.104947,0,0,11551
430760533,70723343,674,7694.58,1.7426,323759,223.026,0.000226471,0.0289849,0,0,11551
444717180,73615550,674,69938,332.288,3190710,44739.4,0.00475118,0.639701,0.639701,0.846367,11551
451062756,74724532,674,69698.7,13.9221,3021980,1962.16,0.000199747,0.0281521,0.0281522,0.480848,11552
460461767,80525494,674,32215.1,4.93827,1015720,630.212,0.000153291,0.0195627,0,0,11552
430721617,70723357,674,34778.2,0.666544,1676260,86.5013,1.91656e-05,0.00248723,0,0,11553
260046656,77674692,674,34969,14.5708,762106,1570.84,0.000416677,0.0449209,0,0,11554
260253969,77674696,674,34969,41.4817,898764,4288.21,0.00118624,0.122629,0,0,11554
260258476,77674694,674,34969,50.4613,827697,5104.11,0.00144303,0.145961,0,0,11554
260261731,77674690,674,34969,179.044,939276,19237.5,0.00512007,0.550129,0,0,11554
260908005,78213582,674,34969,7.12366,682196,702.937,0.000203714,0.0201017,0,0,11554
260908411,78213593,674,34969,2.90247,759444,271.362,8.30012e-05,0.00776007,0,0,11554
260977443,78213595,674,34969,3.86259,1345310,446.687,0.000110457,0.0127738,0,0,11554
260982782,78213606,674,34969,3.53382,717822,401.729,0.000101056,0.0114882,0,0,11554
260997390,78213620,674,34969,15.0107,828891,1332.87,0.000429259,0.0381158,0,0,11554
262061969,80206813,674,34969,3.4365,943846,383.891,9.82728e-05,0.010978,0,0,11554
262071804,80206808,674,34969,10.2276,739295,1036.22,0.000292476,0.0296326,0,0,11554
457513112,77340494,674,20030.5,84.0582,692237,9502.11,0.00419652,0.474383,0,0,11554
460337226,80472045,674,16332.1,2.19442,460467,269.044,0.000134363,0.0164733,0,0,11554
411484567,68744522,674,69916.2,234.547,3660570,29394.5,0.00335468,0.420425,0.420375,0.54207,11555
405187312,641513,674,34969,0.529353,1211100,74.5551,1.51378e-05,0.00213203,0,0,11564
438214299,71608530,674,34969,2333.9,2675850,366381,0.0667418,10.4773,0,0,11565
442215122,72104185,674,69938,5406.65,4177350,800637,0.0773063,11.4478,11.4478,0.165909,11565
456172546,76003369,674,34969,224.571,880496,26303.7,0.00642201,0.7522,0,0,11566
442847389,72340234,674,69694.7,834.332,3071970,112576,0.0119713,1.61528,1.61525,0.331775,11567
462248869,100144934,674,34969,1116.88,1418670,145800,0.0319391,4.1694,0,0,11567
419049277,69524398,674,34969,416.77,2040030,67666.7,0.0119183,1.93505,0,0,11568
408880515,68442859,674,34969,1442.79,2339720,197402,0.0412592,5.64507,0,0,11569
408174759,68301921,674,55195.6,2.18758,2304520,253.555,3.96332e-05,0.00459376,0.00476259,0.303475,11571
405998226,67815965,674,34969,0.214884,1679900,27.9128,6.14499e-06,0.000798216,0,0,11572
419047515,69524431,674,34969,0.0717643,1134610,10.2895,2.05223e-06,0.000294246,0,0,11576
461971069,100144170,674,67129.4,38.2476,1619150,4139.49,0.000569759,0.0616643,0.062981,0.706645,11593
419045890,69524437,674,28913.2,28.3632,1030540,3503.5,0.000980976,0.121173,0,0,11595
442373874,72128777,674,69938,174.269,3580320,24261.3,0.00249176,0.346897,0.346897,0.532819,11595
458513186,77869840,674,58436,55.814,1366930,6360.16,0.000955132,0.10884,0.108705,0.100895,11595
455739380,75988242,674,16133.2,27.8386,549026,3350.54,0.00172555,0.20768,0,0,11596
419085186,69526629,674,34969,3.10388,1986160,424.788,8.8761e-05,0.0121475,0,0,11600
410422479,68633002,674,69938,16.0439,2756460,2765.4,0.000229402,0.0395407,0.0395407,0.71311,11601
443004139,72471743,674,34969,2.08232,1677460,281.561,5.95476e-05,0.00805175,0,0,11602
419121977,69524449,674,34812.1,314.564,1461660,39162,0.00903605,1.12495,0,0,11603
446534946,73925722,674,69582.6,3653.44,4345320,549851,0.0525051,7.90213,7.90207,0.0586053,11603
139834509,100081918,674,27719,4.96824,873916,809.75,0.000179236,0.0292129,0,0,11604
143744226,100084601,674,34969,0.597883,1353120,98.2638,1.70975e-05,0.00281002,0,0,11604
419083360,69524455,674,14620.1,0.0275769,386208,3.75171,1.88623e-06,0.000256612,0,0,11604
464054922,72283799,674,69938,31.3619,3267360,4370.65,0.000448425,0.0624931,0.0624931,0.604051,11604
439411616,71723943,674,34969,27.6608,1743040,4065.64,0.000791008,0.116264,0,0,11605
398282037,87,674,69938,124.29,1296590,14643.9,0.00177715,0.209384,0.209384,0.0772104,11606
398282271,88,674,69938,1442.82,2562990,177006,0.0206301,2.5309,2.5309,0.270456,11606
188168844,77069617,674,34969,529.918,1405250,69645.6,0.0151539,1.99164,0,0,11607
189025535,77698661,674,34969,350.379,913779,40073.5,0.0100197,1.14597,0,0,11607
189065202,77698657,674,34969,778.929,1330650,97332.7,0.0222748,2.7834,0,0,11607
189105497,77698659,674,34969,352.732,1325010,48271.4,0.010087,1.3804,0,0,11607
189132214,77698663,674,34969,1258.61,1316170,165060,0.0359923,4.7202,0,0,11607
260069712,77708169,674,34969,1244.27,1674870,165559,0.0355821,4.73444,0,0,11607
260322381,77708180,674,34969,1478.77,1772120,213256,0.0422881,6.09842,0,0,11607
260322782,77708156,674,34969,1362.17,1461570,191791,0.0389537,5.4846,0,0,11607
260329207,77708154,674,34969,1920.25,1696290,270714,0.0549129,7.74155,0,0,11607
261034326,78213865,674,34969,2494.46,1635020,349123,0.0713334,9.9838,0,0,11607
261042943,78213867,674,34969,1250.14,1310580,167562,0.0357498,4.79173,0,0,11607
261045564,78213871,674,34969,453.595,1138910,60128.7,0.0129713,1.71948,0,0,11607
261056410,78213869,674,34969,3283.4,1728640,490109,0.0938945,14.0155,0,0,11607
261061498,78213873,674,34969,802.881,1383420,110681,0.0229598,3.16511,0,0,11607
262090674,80206867,674,34969,322.559,978058,37228,0.00922415,1.0646,0,0,11607
262096740,80206862,674,34969,1432.39,1257990,187487,0.0409618,5.36151,0,0,11607
401319332,2022,674,69938,4316.35,3419390,568175,0.0617167,8.12398,8.12398,0.360411,11607
401319872,2021,674,69938,5129.74,3448570,686744,0.0733469,9.81932,9.81932,0.0564541,11607
416526974,69236819,674,3860.68,39.7969,277290,5482.65,0.0103083,1.42013,0,0,11608
451067806,74724627,674,69695.9,127.708,3425140,17384.5,0.00183236,0.249434,0.249434,0.244123,11608
438133178,71608203,674,34969,251.741,1914140,33658.9,0.00719898,0.962535,0,0,11609
414277868,69028581,674,34969,97.2694,1829660,13088.7,0.00278159,0.374294,0,0,11610
409574177,68499075,674,34969,3.16977,1645360,438.598,9.06452e-05,0.0125425,0,0,11611
457755787,77464954,674,34969,32.8521,1291460,4067.33,0.000939464,0.116313,0,0,11614
436499737,71380375,674,10792.8,0.755083,398719,101.58,6.99614e-05,0.00941179,0,0,11622
455817462,75988244,674,34969,90.7933,1319120,10734.7,0.00259639,0.306976,0,0,11624
408028298,68301306,674,59412.1,122.489,2548380,15722.4,0.00206168,0.264632,0.276453,0.351799,11625
