id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
456180379,76003388,666,139876,1063.8,3764300,126177,0.00760531,0.902065,0.902065,0.279204,11502
398034763,69,666,139876,704.394,5139520,88265.2,0.00503585,0.631024,0.631024,0.330361,11504
398034824,70,666,138474,26.0746,2168940,3026.94,0.0001883,0.0218593,0.0216778,1.51905,11504
398264199,81,666,139876,157.359,2623370,17772.6,0.00112499,0.12706,0.12706,0.381861,11512
398301292,82,666,139876,215.864,2363740,25375.1,0.00154326,0.181411,0.181411,0.551861,11512
401320077,2018,666,139876,60.3322,3955180,7177.81,0.000431326,0.0513155,0.0513155,0.23318,11513
459194219,79488953,666,139876,456.123,3402560,49304.1,0.00326091,0.352484,0.352484,0.299342,11513
449514587,74514237,666,139876,449.528,5106610,59909.5,0.00321376,0.428304,0.428304,0.242209,11514
457148717,77280540,666,139876,740.848,3787190,89031.8,0.00529646,0.636505,0.636505,0.0896851,11514
398297813,84,666,91840.7,776.917,2113020,89311,0.00845939,0.972455,0.870304,0.103318,11515
140136632,100082288,666,102673,1610.67,4058010,313572,0.0156874,3.05409,3.01194,0.829309,11516
143949976,100084774,666,209814,9415.86,9769460,1838560,0.0448772,8.76281,8.76281,0.830591,11516
449287788,74511882,666,139876,14365.7,8603590,2791240,0.102703,19.9551,19.9551,0.168696,11516
140587002,100082823,666,104907,2867.29,7015330,539067,0.0273317,5.13852,5.13852,0.380825,11517
416497267,69236777,666,94962.3,5134.77,5903530,872636,0.0540717,9.18929,10.7519,0.478402,11517
452716415,74988667,666,139876,11815.8,5986940,1752750,0.0844732,12.5307,12.5307,0.216839,11517
410274685,68631935,666,139876,11571.3,8303710,1740420,0.0827255,12.4426,12.4426,0.225296,11518
425476070,70230801,666,139876,10196,7619160,1761850,0.0728931,12.5958,12.5958,0.330996,11519
455811284,75988239,666,139876,1891.38,4511520,250865,0.0135218,1.79348,1.79348,0.443629,11520
408398606,68341519,666,138904,150.042,5518380,20287.3,0.00108018,0.146053,0.146574,0.678825,11522
411759849,68745384,666,127060,2687.3,6603510,349284,0.0211498,2.74897,2.72785,0.160586,11529
455741129,75988241,666,139876,1305.89,5386370,163325,0.00933608,1.16764,1.16764,0.183661,11532
432898014,70928196,666,139876,4803.89,9530180,721065,0.0343439,5.15503,5.15503,0.251298,11534
411175040,68667655,666,139876,776.863,4941670,93820.8,0.00555394,0.670742,0.670742,0.220571,11535
451793981,74819251,666,139876,110.724,4040950,13949.3,0.00079159,0.0997258,0.0997258,0.32621,11535
416498520,69236783,666,105801,274.546,4593220,37786.2,0.00259493,0.357145,0.330178,0.442686,11536
439883117,71764745,666,139876,284.423,7106720,47699.4,0.00203339,0.341012,0.341012,0.96168,11537
