id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
416533153,69236807,691,625205,13426.5,43069500,1974060,0.0214753,3.15745,3.15703,0.682348,11550
442180512,72119628,691,1363790,2598.34,55991300,346548,0.00190523,0.254106,0.254106,1.165,11550
260045826,77674598,691,1503670,10346.6,41585300,1275250,0.00688092,0.848095,0.848095,0.829353,11551
260062868,77674514,691,1328820,4293.83,29830500,512098,0.00323131,0.385377,0.385377,0.720268,11551
260200353,77674580,691,1258880,2522.06,30964200,292368,0.00200341,0.232243,0.232243,0.566448,11551
260243185,77674612,691,1503670,4229.87,38981900,486501,0.00281304,0.323543,0.323543,1.04412,11551
260886384,78213365,691,1503670,1251.87,37863000,146320,0.000832545,0.0973086,0.0973086,0.816109,11551
260915936,78213367,691,1503670,1601.82,43264000,191201,0.00106528,0.127157,0.127157,0.931779,11551
260920213,78213371,691,1573600,1657.27,39745400,180762,0.00105317,0.114871,0.114871,0.57406,11551
260920396,78213369,691,1433730,2293.1,40414800,276596,0.00159939,0.192921,0.192921,0.955951,11551
260927742,78213373,691,1573600,1179.16,35619900,127507,0.000749337,0.0810287,0.0810287,0.962638,11551
262050073,80205963,691,1573600,6322.61,33463900,825697,0.00401791,0.524716,0.524716,1.40999,11551
262050255,80205965,691,1433730,1636.2,23544100,199013,0.00114122,0.138808,0.138808,0.90617,11551
430760655,70723343,691,583486,720.432,23450500,93725.5,0.0012347,0.16063,0.153715,1.31746,11551
444717388,73615550,691,1363790,4424.83,56139200,586860,0.00324451,0.430315,0.430315,1.28483,11551
451062884,74724532,691,1058710,944.167,46928400,133725,0.000891808,0.126309,0.123392,2.11709,11552
460461919,80525494,691,567235,97.0275,16206100,14487.4,0.000171053,0.0255404,0.0179739,1.63117,11552
430721825,70723357,691,712911,361.014,33326700,48032.8,0.000506394,0.0673756,0.0703468,1.60077,11553
260046697,77674692,691,1503670,965.616,33752000,102200,0.000642174,0.0679675,0.0679675,0.64952,11554
260253990,77674696,691,1258880,3536.77,36425700,400984,0.00280945,0.318524,0.318524,0.758083,11554
260258489,77674694,691,1433730,2028.47,34714400,250892,0.00141482,0.174993,0.174993,1.34915,11554
260261752,77674690,691,1433730,6023.11,36793200,689675,0.00420101,0.481036,0.481036,1.24282,11554
260908035,78213582,691,1433730,874.095,31916900,88779.8,0.000609666,0.0619223,0.0619223,0.846293,11554
260908450,78213593,691,1573600,346.618,35069500,39818.2,0.00022027,0.0253038,0.0253038,0.923797,11554
260977471,78213595,691,1433730,593.999,36942700,62588.5,0.000414303,0.0436544,0.0436544,0.729727,11554
260982799,78213606,691,1573600,540.495,33706600,62369.7,0.000343475,0.0396349,0.0396349,2.24541,11554
260997403,78213620,691,1573600,618.598,38780200,62989.7,0.000393109,0.0400289,0.0400289,0.718563,11554
262061982,80206813,691,699380,34.6444,14452500,4308.83,4.95358e-05,0.00616093,0.00616093,1.57913,11554
262071836,80206808,691,1573600,586.162,38170600,64632.4,0.000372497,0.0410728,0.0410728,0.418003,11554
457513372,77340494,691,1089100,1323.99,31661000,146299,0.00121568,0.13433,0.125991,0.734858,11554
460337401,80472045,691,543362,130.309,13181900,14667.2,0.00023982,0.0269935,0.0298868,0.886051,11554
411484720,68744522,691,850147,4247.91,44632400,533492,0.00499668,0.627529,0.633726,0.694121,11555
405187482,641513,691,695843,119.204,20831500,16918.6,0.000171309,0.0243138,0.024192,2.2113,11564
438214471,71608530,691,646975,24847.3,41838000,3594060,0.0384053,5.55518,5.62034,0.420001,11565
442215311,72104185,691,1322840,76819.7,72996300,10925700,0.0580719,8.2593,8.21666,0.244165,11565
456172738,76003369,691,520904,4330.88,13199300,517062,0.00831416,0.992624,1.04187,0.371977,11566
442847569,72340234,691,1206380,11446.9,51612100,1540170,0.00948864,1.27668,1.28988,0.791612,11567
462249006,100144934,691,734339,7377.31,18262000,986586,0.0100462,1.3435,1.34348,1.54616,11567
419049434,69524398,691,637116,2742.56,35356700,387403,0.00430465,0.608057,0.583456,1.03552,11568
408880534,68442859,691,734349,28551.4,38310800,3955150,0.0388799,5.38593,5.38593,0.415125,11569
408174839,68301921,691,746735,160.225,29038700,19410.9,0.000214567,0.0259943,0.026722,1.4325,11571
405998441,67815965,691,699380,51.3089,29280100,6783.8,7.33634e-05,0.00969974,0.00969974,1.63116,11572
419047693,69524431,691,734349,39.0334,22102800,5334.53,5.31537e-05,0.0072643,0.0072643,1.47109,11576
461971092,100144170,691,768873,1092.81,17573700,115502,0.00142131,0.150223,0.157361,0.822489,11593
419046019,69524437,691,634529,2653.52,19920200,328218,0.00418188,0.517262,0.514561,0.907135,11595
442374078,72128777,691,1363790,6314.37,60837600,899496,0.00463002,0.659555,0.659555,1.13782,11595
458513329,77869840,691,1149570,2960.63,30261300,368622,0.00257543,0.320661,0.319237,0.788918,11595
455739478,75988242,691,599686,1435.97,18572700,162185,0.00239454,0.27045,0.273941,0.596788,11596
419085370,69526629,691,629442,324.324,32695100,42027.7,0.000515256,0.0667698,0.0667698,1.57399,11600
410422654,68633002,691,1062690,956.123,39804800,120018,0.000899721,0.112938,0.114881,1.29058,11601
443004315,72471743,691,699380,727.104,29852000,97537.5,0.00103964,0.139463,0.139463,2.05935,11602
419122161,69524449,691,806710,7441.38,30423700,942653,0.00922436,1.16852,1.1409,0.550189,11603
446535114,73925722,691,1205050,59256.4,69313000,8699770,0.0491733,7.21941,7.1623,0.323707,11603
139834645,100081918,691,480407,21.7871,12918300,3210.48,4.53514e-05,0.00668283,0.00633652,1.24645,11604
143744251,100084601,691,594473,14.1847,19320900,1996.01,2.38609e-05,0.00335761,0.00335761,0.855226,11604
419083587,69524455,691,673142,21.6487,19513500,2914.49,3.21606e-05,0.00432968,0.00462363,1.34573,11604
464055023,72283799,691,1276270,857.246,53779900,127762,0.000671678,0.100106,0.116341,1.54783,11604
439411787,71723943,691,761237,880.969,31655200,127649,0.00115729,0.167686,0.175457,1.59835,11605
398282240,87,691,1363790,4252.23,29309600,497069,0.00311795,0.364476,0.364476,0.719544,11606
398282423,88,691,1188950,19505.4,40390600,2452690,0.0164056,2.06291,2.06291,0.810535,11606
188168878,77069617,691,839256,7244.08,22704000,892456,0.00863155,1.06339,1.06339,0.455216,11607
189025590,77698661,691,594473,6782.61,15246100,831950,0.0114095,1.39948,1.39948,0.526516,11607
189065234,77698657,691,1014100,26292.2,34832000,3322630,0.0259266,3.27643,3.27643,0.309098,11607
189105565,77698659,691,839256,11971.7,31638700,1590420,0.0142647,1.89503,1.89503,0.520496,11607
189132243,77698663,691,839256,18155.9,28840100,2247270,0.0216334,2.6777,2.6777,0.577343,11607
260069743,77708169,691,1433730,45867.1,54357400,5971510,0.0319915,4.16502,4.16502,0.352634,11607
