id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
260261740,77674690,682,1223920,3320.34,28744400,352474,0.00271289,0.287989,0.287989,0.766629,11554
260908017,78213582,682,979132,560.05,21231700,53161.5,0.000571986,0.0542945,0.0542945,0.80971,11554
260908428,78213593,682,1328820,190.35,30078800,21407.2,0.000143247,0.0161099,0.0161099,0.919261,11554
260977455,78213595,682,979132,350.29,25453800,37036.8,0.000357756,0.0378262,0.0378262,0.721627,11554
260982792,78213606,682,1328820,159.163,31794500,15955.4,0.000119778,0.0120072,0.0120072,0.599126,11554
260997396,78213620,682,1328820,516.002,36403600,60605.3,0.000388315,0.0456083,0.0456083,0.959451,11554
262061975,80206813,682,664411,16.4374,13252500,1904.53,2.47398e-05,0.00286649,0.00286649,1.52125,11554
262071819,80206808,682,1328820,493.053,33352200,53793,0.000371045,0.0404817,0.0404817,0.480788,11554
457513222,77340494,682,797307,1204.34,24109500,132881,0.00151051,0.166662,0.157446,0.866498,11554
460337307,80472045,682,445999,134.775,11974800,15153.1,0.000302186,0.0339757,0.0354608,0.4535,11554
411484629,68744522,682,369854,1807.28,20478500,229733,0.00488647,0.621144,0.603651,1.05066,11555
405187402,641513,682,488947,15.7773,13497100,2254.23,3.22678e-05,0.00461038,0.00460456,3.3247,11564
438214365,71608530,682,384321,16245,26067900,2341020,0.0422694,6.09131,6.18722,0.340062,11565
442215201,72104185,682,1013980,65044.5,58603600,9166040,0.0641475,9.03965,9.03947,0.163465,11565
456172620,76003369,682,396476,3569,10168900,434011,0.00900181,1.09467,1.07676,0.830927,11566
442847472,72340234,682,953208,4902.96,35601800,656470,0.00514364,0.688696,0.657878,0.995822,11567
462248939,100144934,682,489566,2559.41,10214000,346718,0.00522791,0.708215,0.708215,2.95868,11567
419049352,69524398,682,458828,921.019,26482500,119277,0.00200733,0.25996,0.246253,1.29452,11568
408880521,68442859,682,489566,30824.2,27044600,4313380,0.0629624,8.81062,8.81062,0.188454,11569
408174796,68301921,682,532373,227.758,21935300,27278.2,0.000427817,0.051239,0.0488267,1.57299,11571
405998304,67815965,682,489566,58.4072,18985500,7595.09,0.000119304,0.0155139,0.0155139,2.38564,11572
419047599,69524431,682,489566,26.5961,15283000,3598.71,5.43258e-05,0.00735081,0.00735081,1.32101,11576
461971079,100144170,682,363723,736.908,8093720,77961.2,0.00202602,0.214342,0.203925,1.03319,11593
419045951,69524437,682,485151,4087.5,15403200,520400,0.00842522,1.07266,1.06334,0.894508,11595
442373973,72128777,682,1014100,2433.42,46326900,339493,0.00239959,0.334773,0.334773,0.790404,11595
458513250,77869840,682,699197,2085.41,18812700,256518,0.00298259,0.366876,0.377411,0.554004,11595
455739427,75988242,682,452392,1071.7,14411600,119894,0.00236896,0.265022,0.259897,0.499763,11596
419085280,69526629,682,489566,268.827,26408700,34121.8,0.000549114,0.069698,0.069698,1.33785,11600
410422539,68633002,682,587269,641.671,21432600,78543.3,0.00109264,0.133743,0.137548,1.56218,11601
